Measurement Name :;Meas-826;;Generated On :;18/10/2021, 15:01:10;;;Calibration details for Oxygen;;;Report :;"@m02:IDENTIFICATION
Serial number     : SEBX0008000826      
MUX channel       : ON - 02

PARAMETERS
Sig LED current   : 040
Ref LED current   : 047
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m02:RDY

";;Other Report :;"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
";;;;;;;;;;;;;;;;;
12.10.21 18:46:16;18902.17;96.61;94.8;98.73;96.46;96.16;97.82;99.64;97.36;83.6;85.63;85.93;83.6;97.21;103.31;105.62;102.08;90.48;92.56;87.54;90.04;92.71;98.42;90.04;88.86;;19.7;1020;0;19.64;
12.10.21 19:16:22;18932.27;96.91;95.1;98.88;96.91;96.16;97.97;99.79;97.51;83.89;85.78;86.07;83.6;97.36;103.46;105.93;102.23;90.63;92.71;87.54;90.34;93.16;98.57;90.19;89.15;;19.7;1020;0;19.69;
12.10.21 19:46:27;18962.35;96.61;94.8;98.73;96.76;96.16;98.12;99.79;97.51;83.74;85.63;85.93;83.74;97.36;103.46;105.93;102.23;90.63;92.56;87.54;90.19;92.86;98.57;90.04;89.01;;19.7;1020;0;19.66;
12.10.21 20:16:33;18992.45;96.61;94.8;98.57;96.46;95.86;97.82;99.49;97.21;83.6;85.63;85.78;83.6;97.21;103.16;105.62;101.93;90.48;92.41;87.39;90.04;92.71;98.42;89.89;88.86;;19.7;1020;0;19.69;
12.10.21 20:46:39;19022.55;96.76;94.8;98.73;96.76;96.16;97.97;99.64;97.51;83.74;85.78;86.07;83.6;97.36;103.31;105.78;102.08;90.63;92.56;87.39;90.19;92.86;98.42;90.04;88.86;;19.7;1020;0;19.64;
12.10.21 21:16:43;19052.62;96.76;94.8;99.03;96.76;96.31;98.12;99.79;97.51;83.89;85.78;86.07;83.89;97.36;103.46;105.93;102.08;90.63;92.71;87.54;90.19;93.01;98.73;90.19;89.15;;19.7;1020;0;19.69;
12.10.21 21:46:48;19082.7;96.61;94.8;98.73;96.61;96.01;97.82;99.49;97.36;83.74;85.63;85.78;83.45;97.21;103.16;105.78;101.93;90.48;92.41;87.24;90.19;92.86;98.42;90.04;88.86;;19.7;1020;0;19.66;
12.10.21 22:16:54;19112.8;96.76;94.8;98.73;96.61;96.01;97.97;99.79;97.36;83.74;85.63;85.93;83.6;97.21;103.31;105.62;102.08;90.63;92.71;87.39;90.19;93.01;98.57;90.04;88.86;;19.7;1020;0;19.69;
12.10.21 22:46:58;19142.87;96.76;94.95;98.73;96.61;96.16;97.97;99.64;97.36;83.89;85.63;86.07;83.6;97.21;103.31;105.78;102.08;90.48;92.71;87.39;90.19;92.86;98.57;90.04;89.01;;19.7;1020;0;19.66;
12.10.21 23:17:05;19172.98;96.91;94.95;98.88;96.76;96.16;97.97;99.64;97.36;83.74;85.78;85.93;83.74;97.36;103.46;105.78;102.23;90.48;92.71;87.39;90.19;93.01;98.57;90.19;89.15;;19.7;1020;0;19.69;
12.10.21 23:47:10;19203.07;96.76;94.95;98.73;96.61;96.16;97.97;99.79;97.36;83.74;85.63;85.93;83.6;97.36;103.46;105.78;102.08;90.48;92.56;87.39;90.19;93.01;98.57;90.04;88.86;;19.7;1020;0;19.66;
13.10.21 00:17:15;19233.15;96.76;94.95;98.88;96.61;96.16;97.97;99.64;97.36;83.74;85.63;85.93;83.74;97.21;103.31;105.62;101.93;90.48;92.71;87.54;90.04;93.01;98.42;90.19;89.15;;19.7;1020;0;19.66;
13.10.21 00:47:20;19263.23;96.76;94.95;98.73;96.76;96.16;97.82;99.64;97.36;83.74;85.63;85.93;83.6;97.21;103.46;105.62;101.93;90.48;92.56;87.39;90.19;92.86;98.57;90.04;89.01;;19.7;1020;0;19.68;
13.10.21 01:17:25;19293.32;96.61;94.8;98.57;96.61;95.86;97.82;99.64;97.21;83.6;85.63;85.93;83.6;97.06;103.31;105.62;102.08;90.48;92.41;87.24;90.04;92.71;98.42;89.74;88.86;;19.7;1020;0;19.66;
13.10.21 01:47:31;19323.42;96.61;94.65;98.73;96.61;96.01;97.82;99.49;97.21;83.6;85.63;85.93;83.6;97.21;103.16;105.62;101.93;90.63;92.56;87.24;90.04;92.86;98.42;90.04;88.71;;19.7;1020;0;19.69;
13.10.21 02:17:36;19353.5;96.76;94.95;98.88;96.61;96.16;97.67;99.49;97.21;83.74;85.78;85.93;83.6;97.06;103.31;105.47;102.08;90.48;92.56;87.54;90.19;92.86;98.42;89.89;89.01;;19.7;1020;0;19.62;
13.10.21 02:47:41;19383.58;96.76;94.95;98.88;96.91;96.16;97.82;99.64;97.36;83.74;85.63;85.93;83.74;97.21;103.31;105.78;102.08;90.48;92.71;87.39;90.19;92.86;98.42;90.04;89.01;;19.7;1020;0;19.69;
13.10.21 03:17:46;19413.67;96.76;94.65;98.57;96.61;96.01;97.67;99.33;97.36;83.74;85.49;85.78;83.45;97.21;103;105.47;101.77;90.48;92.41;87.24;90.04;92.71;98.27;89.89;88.86;;19.7;1020;0;19.66;
13.10.21 03:47:51;19443.75;96.76;94.8;98.88;96.76;96.01;97.82;99.49;97.21;83.6;85.78;85.93;83.45;97.21;103;105.47;101.93;90.48;92.71;87.24;89.89;92.86;98.27;90.04;88.86;;19.7;1020;0;19.66;
13.10.21 04:17:57;19473.85;96.61;94.8;98.88;96.61;95.86;97.82;99.49;97.21;83.74;85.63;86.07;83.6;97.06;103.16;105.47;101.93;90.34;92.56;87.24;90.04;92.71;98.57;90.04;89.01;;19.7;1020;0;19.66;
13.10.21 04:48:01;19503.92;96.76;94.8;98.73;96.61;96.01;97.82;99.49;97.36;83.6;85.63;86.07;83.6;97.21;103.16;105.47;101.93;90.48;92.56;87.24;90.19;92.71;98.42;90.19;88.86;;19.7;1020;0;19.64;
13.10.21 05:18:06;19534;96.76;94.95;98.88;96.46;96.01;97.67;99.64;97.36;83.74;85.78;85.78;83.6;97.06;103.16;105.62;101.93;90.63;92.56;87.39;90.04;92.86;98.73;90.04;88.86;;19.7;1020;0;19.69;
13.10.21 05:48:11;19564.08;96.76;94.95;98.73;96.76;96.01;97.82;99.64;97.36;83.74;85.63;86.07;83.6;97.21;103.31;105.78;101.93;90.63;92.56;87.24;90.04;93.01;98.73;90.04;89.01;;19.7;1020;0;19.64;
13.10.21 06:18:16;19594.17;96.76;94.95;98.73;96.61;96.01;97.82;99.49;97.21;83.74;85.78;85.78;83.45;97.06;103.16;105.62;101.77;90.48;92.56;87.39;90.19;92.71;98.42;90.19;88.86;;19.7;1020;0;19.69;
13.10.21 06:48:20;19624.23;96.61;94.95;98.73;96.76;96.01;97.82;99.49;97.36;83.74;85.78;86.07;83.6;97.36;103.31;105.78;101.93;90.63;92.56;87.39;90.04;92.86;98.57;90.04;88.86;;19.7;1020;0;19.64;
13.10.21 07:18:27;19654.35;96.76;94.8;98.88;96.61;96.01;97.97;99.49;97.36;83.74;85.63;86.07;83.6;97.06;103.16;105.62;101.93;90.48;92.71;87.24;90.19;92.86;98.42;90.04;88.86;;19.7;1020;0;19.68;
13.10.21 07:48:33;19684.45;96.91;94.95;98.73;96.76;96.01;97.82;99.64;97.36;83.89;85.78;86.07;83.6;97.06;103.16;105.62;101.77;90.63;92.56;87.24;90.04;93.01;98.73;90.19;88.86;;19.7;1020;0;19.64;
13.10.21 08:18:38;19714.53;96.76;94.8;98.73;96.61;95.86;97.67;99.49;97.21;83.74;85.63;85.93;83.45;97.06;103.16;105.47;101.77;90.34;92.56;87.24;90.04;92.86;98.57;90.04;88.86;;19.7;1020;0;19.66;
13.10.21 08:48:43;19744.62;96.76;94.8;98.88;96.61;95.86;97.82;99.49;97.36;83.6;85.78;86.07;83.6;97.06;103.31;105.47;101.93;90.48;92.56;87.39;90.04;92.71;98.57;90.04;88.86;;19.7;1020;0;19.64;
13.10.21 09:18:47;19774.68;96.91;94.95;98.88;96.61;96.01;97.82;99.64;97.21;83.74;85.78;86.07;83.6;97.06;103.16;105.47;101.93;90.63;92.56;87.39;90.04;92.86;98.57;90.04;88.86;;19.7;1020;0;19.64;
13.10.21 09:48:53;19804.78;96.76;94.8;98.88;96.61;96.01;97.82;99.33;97.21;83.74;85.63;86.07;83.45;96.91;102.85;105.62;101.93;90.48;92.56;87.24;89.89;92.71;98.57;90.04;88.86;;19.7;1020;0;19.66;
13.10.21 10:18:57;19834.85;96.76;94.8;98.88;96.61;95.86;97.82;99.49;97.21;83.74;85.63;85.93;83.45;97.06;103;105.32;101.93;90.63;92.56;87.39;90.04;92.71;98.57;89.89;88.86;;19.7;1020;0;19.64;
13.10.21 10:49:02;19864.93;96.91;94.95;98.88;96.76;95.86;97.82;99.49;97.36;83.74;85.78;85.93;83.6;97.21;103.31;105.47;101.93;90.63;92.56;87.24;90.19;93.01;98.73;90.04;89.01;;19.7;1020;0;19.69;
13.10.21 11:19:07;19895.02;96.76;94.95;98.73;96.61;96.01;97.82;99.49;97.21;83.74;85.63;86.07;83.45;97.06;103;105.47;101.77;90.48;92.56;87.24;90.04;92.71;98.57;90.04;88.86;;19.7;1020;0;19.66;
13.10.21 11:49:12;19925.1;96.91;94.95;98.88;96.76;96.16;97.97;99.49;97.36;83.89;85.78;86.07;83.74;97.21;103.31;105.62;101.93;90.48;92.71;87.54;90.19;93.01;98.73;90.04;89.01;;19.7;1020;0;19.64;
13.10.21 12:19:17;19955.18;96.76;94.8;98.73;96.61;95.71;97.67;99.33;97.21;83.6;85.63;85.93;83.6;97.06;103;105.47;101.62;90.48;92.56;87.24;90.04;92.71;98.42;90.04;88.71;;19.7;1020;0;19.66;
13.10.21 12:49:22;19985.27;96.91;94.95;98.73;96.61;96.01;97.82;99.49;97.21;83.74;85.78;85.93;83.45;97.06;103.16;105.47;101.93;90.48;92.56;87.39;89.89;92.86;98.42;90.04;88.86;;19.7;1020;0;19.64;
13.10.21 13:19:27;20015.35;96.61;94.8;98.73;96.61;95.71;97.67;99.33;97.06;83.6;85.49;85.78;83.31;96.91;102.85;105.32;101.62;90.48;92.41;87.24;89.89;92.56;98.42;89.89;88.86;;19.7;1020;0;19.69;
13.10.21 13:49:32;20045.43;96.76;94.8;98.57;96.61;95.86;97.67;99.49;97.21;83.6;85.78;85.93;83.6;96.91;103;105.47;101.77;90.48;92.56;87.1;89.89;92.71;98.57;90.04;88.86;;19.7;1020;0;19.64;
13.10.21 14:19:37;20075.52;96.76;94.8;98.73;96.61;95.86;97.67;99.64;97.06;83.74;85.63;85.93;83.45;97.06;103.16;105.32;101.77;90.63;92.56;87.39;90.19;92.86;98.42;90.04;88.86;;19.7;1020;0;19.69;
13.10.21 14:49:42;20105.6;96.76;94.8;98.57;96.61;95.86;97.67;99.33;97.06;83.45;85.63;85.93;83.45;96.91;103;105.32;101.77;90.48;92.56;87.1;89.74;92.56;98.42;89.74;88.71;;19.7;1020;0;19.66;
13.10.21 15:19:48;20135.7;96.91;95.1;99.03;96.91;95.86;97.82;99.49;97.21;83.74;85.78;86.07;83.74;97.06;103.31;105.62;101.93;90.78;92.71;87.39;90.19;92.86;98.73;90.04;89.01;;19.7;1020;0;19.66;
13.10.21 15:49:53;20165.78;96.91;94.95;98.88;96.76;95.86;97.82;99.33;97.21;83.74;85.63;86.07;83.74;97.21;103;105.47;101.77;90.63;92.71;87.39;90.04;92.86;98.57;90.04;88.86;;19.7;1020;0;19.71;
13.10.21 16:19:59;20195.88;96.76;94.95;98.88;96.61;95.86;97.67;99.49;97.21;83.74;85.78;86.07;83.45;97.06;103;105.47;101.77;90.48;92.56;87.24;89.89;92.86;98.73;89.89;88.86;;19.7;1020;0;19.64;
13.10.21 16:50:04;20225.97;96.76;94.8;98.88;96.46;95.71;97.67;99.33;97.06;83.45;85.63;85.78;83.45;96.91;103;105.32;101.62;90.48;92.41;87.24;89.89;92.56;98.42;89.89;88.86;;19.7;1020;0;19.66;
13.10.21 17:20:09;20256.05;96.91;94.95;98.88;96.61;95.86;97.67;99.49;97.21;83.74;85.78;86.07;83.45;97.06;103.16;105.47;101.77;90.63;92.71;87.1;90.04;93.01;98.57;90.04;88.86;;19.7;1020;0;19.68;
13.10.21 17:50:14;20286.13;96.76;94.65;98.57;96.46;95.71;97.67;99.18;97.06;83.6;85.63;85.78;83.45;96.91;103;105.32;101.77;90.48;92.56;87.39;90.04;92.71;98.57;89.89;88.86;;19.7;1020;0;19.64;
13.10.21 18:20:19;20316.22;96.76;94.95;98.73;96.76;95.86;97.82;99.33;97.36;83.74;85.78;85.93;83.6;97.06;103;105.32;101.77;90.48;92.56;87.24;90.04;92.86;98.73;90.04;88.86;;19.7;1020;0;19.69;
13.10.21 18:50:24;20346.3;96.76;94.8;98.73;96.61;95.71;97.67;99.33;97.21;83.89;85.78;85.93;83.6;96.91;103.16;105.47;101.77;90.48;92.41;87.24;89.89;92.86;98.73;90.04;88.86;;19.7;1020;0;19.64;
13.10.21 19:20:29;20376.38;96.91;95.1;99.03;96.76;95.86;97.67;99.49;97.36;83.89;85.78;85.93;83.6;97.06;103.16;105.47;101.77;90.48;92.86;87.39;90.04;93.01;98.73;90.19;88.86;;19.7;1020;0;19.68;
13.10.21 19:50:35;20406.48;96.61;94.95;98.73;96.46;95.55;97.51;99.18;97.06;83.45;85.63;85.93;83.31;96.76;102.69;105.32;101.47;90.34;92.41;87.1;89.89;92.71;98.42;89.89;88.71;;19.7;1020;0;19.66;
13.10.21 20:20:40;20436.57;96.76;94.95;98.88;96.61;95.71;97.67;99.18;97.21;83.6;85.63;85.93;83.45;96.91;102.85;105.32;101.77;90.48;92.71;87.24;89.89;92.71;98.57;90.04;88.71;;19.7;1020;0;19.64;
13.10.21 20:50:45;20466.65;96.76;94.8;98.73;96.46;95.71;97.67;99.18;97.06;83.6;85.63;85.78;83.45;96.91;102.69;105.16;101.62;90.63;92.41;87.24;89.89;92.56;98.42;89.89;88.71;;19.7;1020;0;19.69;
13.10.21 21:20:50;20496.73;96.76;94.95;98.73;96.76;95.71;97.67;99.49;97.06;83.74;85.93;86.07;83.45;97.06;103;105.32;101.77;90.48;92.41;87.24;90.04;92.86;98.57;90.04;88.86;;19.7;1020;0;19.64;
13.10.21 21:50:55;20526.82;96.76;94.95;98.88;96.61;95.86;97.82;99.33;97.06;83.6;85.78;86.07;83.6;96.91;103;105.32;101.62;90.63;92.71;87.24;90.04;92.71;98.73;90.04;88.86;;19.7;1020;0;19.69;
13.10.21 22:20:59;20556.88;96.91;94.95;98.88;96.61;95.86;97.67;99.33;97.06;83.74;85.78;86.07;83.6;96.91;103;105.32;101.93;90.63;92.71;87.24;89.89;92.86;98.42;90.19;88.71;;19.7;1020;0;19.64;
13.10.21 22:51:05;20586.98;96.91;94.95;99.03;96.76;95.86;97.82;99.49;97.21;83.74;85.93;86.07;83.6;97.06;103.16;105.47;101.77;90.63;92.86;87.39;90.19;93.01;98.73;90.04;88.86;;19.7;1020;0;19.69;
13.10.21 23:21:10;20617.07;96.76;94.8;98.88;96.61;95.71;97.51;99.33;97.06;83.6;85.78;85.93;83.31;96.91;103;105.16;101.77;90.63;92.56;87.1;90.04;92.71;98.57;89.89;88.71;;19.7;1020;0;19.64;
13.10.21 23:51:16;20647.17;96.61;94.95;98.73;96.61;95.86;97.67;99.33;97.21;83.6;85.78;86.07;83.45;96.91;102.85;105.32;101.62;90.48;92.56;87.24;90.04;92.71;98.73;89.89;88.71;;19.7;1020;0;19.64;
14.10.21 00:21:21;20677.25;96.76;94.8;98.73;96.61;95.71;97.51;99.33;97.06;83.6;85.78;86.07;83.45;96.91;103;105.16;101.62;90.48;92.56;87.24;90.04;92.71;98.57;89.89;88.71;;19.7;1020;0;19.66;
14.10.21 00:51:26;20707.33;96.76;94.8;98.73;96.61;95.71;97.51;99.33;97.06;83.6;85.78;85.93;83.45;96.91;102.85;105.32;101.62;90.48;92.41;87.24;89.89;92.71;98.73;89.89;88.86;;19.7;1020;0;19.64;
14.10.21 01:21:32;20737.43;96.91;95.1;99.03;96.76;95.71;97.67;99.49;97.21;83.74;85.93;85.93;83.6;97.06;103.16;105.47;101.77;90.78;92.71;87.39;90.04;92.86;99.03;90.19;89.01;;19.7;1020;0;19.71;
14.10.21 01:51:37;20767.52;96.91;95.1;99.03;96.91;95.86;97.67;99.49;97.21;83.74;86.07;86.07;83.45;96.91;103.16;105.47;101.77;90.78;92.71;87.24;90.04;92.86;98.88;90.19;88.86;;19.7;1020;0;19.66;
14.10.21 02:21:43;20797.62;96.91;94.8;99.03;96.76;95.86;97.67;99.33;97.06;83.6;85.93;86.07;83.45;96.91;103;105.32;101.62;90.48;92.56;87.24;89.89;92.86;98.73;90.19;88.86;;19.7;1020;0;19.66;
14.10.21 02:51:48;20827.7;96.76;94.8;98.88;96.76;95.55;97.51;99.18;96.91;83.6;85.78;86.07;83.45;96.91;103;105.16;101.62;90.63;92.56;87.24;90.04;92.71;98.57;89.89;88.71;;19.7;1020;0;19.68;
14.10.21 03:21:53;20857.78;96.91;94.95;98.88;96.76;95.71;97.51;99.33;97.21;83.74;85.78;86.07;83.45;96.91;103;105.32;101.62;90.48;92.71;87.24;90.04;92.86;98.57;90.19;88.86;;19.7;1020;0;19.62;
14.10.21 03:51:57;20887.85;96.91;95.1;99.03;96.76;95.71;97.67;99.18;97.21;83.6;85.78;86.07;83.6;96.91;103;105.16;101.62;90.63;92.86;87.39;90.04;92.71;98.57;90.04;88.86;;19.7;1020;0;19.68;
14.10.21 04:22:03;20917.95;96.91;94.95;98.88;96.61;95.55;97.51;99.49;97.06;83.74;85.93;86.07;83.6;96.91;103;105.32;101.62;90.63;92.71;87.1;90.04;92.86;98.73;90.04;88.86;;19.7;1020;0;19.64;
14.10.21 04:52:08;20948.03;96.76;94.95;98.73;96.61;95.55;97.51;99.18;97.06;83.6;85.78;86.07;83.45;96.91;102.85;105.16;101.62;90.48;92.56;87.24;89.89;92.71;98.57;90.04;88.86;;19.7;1020;0;19.69;
14.10.21 05:22:14;20978.13;96.76;94.8;98.88;96.76;95.55;97.51;99.18;97.06;83.6;85.78;85.93;83.6;96.91;103;105.32;101.47;90.63;92.56;87.1;90.04;92.71;98.57;90.04;88.71;;19.7;1020;0;19.64;
14.10.21 05:52:19;21008.22;96.76;94.65;98.73;96.46;95.4;97.51;99.18;97.06;83.6;85.78;86.07;83.45;96.76;102.69;104.85;101.47;90.48;92.41;87.24;89.89;92.56;98.57;89.89;88.71;;19.7;1020;0;19.69;
14.10.21 06:22:24;21038.3;96.76;94.8;98.88;96.61;95.55;97.67;99.18;96.91;83.6;85.78;85.93;83.31;96.91;103;105.01;101.47;90.63;92.56;87.24;89.89;92.56;98.57;90.19;88.71;;19.7;1020;0;19.64;
14.10.21 06:52:29;21068.38;96.91;94.95;98.88;96.61;95.71;97.51;99.33;97.21;83.6;85.93;85.93;83.45;96.91;102.85;105.01;101.62;90.63;92.56;87.24;90.04;92.86;98.57;90.04;88.71;;19.7;1020;0;19.68;
14.10.21 07:22:35;21098.48;96.76;94.95;98.88;96.61;95.55;97.51;99.18;97.06;83.74;85.93;85.93;83.31;96.91;102.85;105.32;101.62;90.63;92.56;87.24;90.04;92.86;98.73;90.04;88.86;;19.7;1020;0;19.64;
14.10.21 07:52:40;21128.57;96.76;95.1;98.88;96.76;95.71;97.67;99.18;97.06;83.45;85.78;86.07;83.6;96.91;102.85;105.32;101.32;90.63;92.71;87.24;89.89;92.56;98.88;90.04;88.86;;19.7;1020;0;19.68;
14.10.21 08:22:45;21158.65;96.76;95.1;98.88;96.76;95.55;97.67;99.18;97.06;83.6;85.93;86.07;83.45;96.91;103;105.16;101.47;90.63;92.56;87.1;89.89;92.86;98.73;90.04;88.71;;19.7;1020;0;19.66;
14.10.21 08:52:51;21188.75;96.91;94.95;99.03;96.76;95.71;97.67;99.49;97.06;83.74;85.93;86.22;83.6;96.91;103;105.32;101.62;90.63;92.71;87.39;90.04;92.71;98.73;90.19;88.86;;19.7;1020;0;19.66;
14.10.21 09:22:56;21218.83;96.76;94.95;98.73;96.76;95.55;97.51;99.18;97.06;83.6;85.78;86.07;83.45;96.91;102.85;105.01;101.47;90.48;92.71;86.95;89.89;92.71;98.57;90.04;88.71;;19.7;1020;0;19.68;
14.10.21 09:53:01;21248.92;96.76;94.95;98.88;96.61;95.55;97.67;99.18;96.91;83.6;85.78;86.07;83.6;96.76;103;105.16;101.47;90.63;92.56;87.24;90.04;92.86;98.88;90.19;88.86;;19.7;1020;0;19.66;
14.10.21 10:23:07;21279.02;96.76;95.1;98.88;96.61;95.4;97.51;99.18;97.06;83.6;85.93;86.07;83.45;96.91;102.85;105.16;101.62;90.48;92.56;87.1;89.89;92.71;98.88;90.04;89.01;;19.7;1020;0;19.66;
14.10.21 10:53:12;21309.1;96.76;95.1;98.88;96.76;95.55;97.51;99.33;96.91;83.6;85.93;86.07;83.45;96.76;102.69;105.16;101.47;90.63;92.56;87.24;89.89;92.71;98.57;90.04;88.86;;19.7;1020;0;19.66;
14.10.21 11:23:18;21339.2;96.61;94.8;98.57;96.61;95.4;97.51;99.03;96.91;83.45;85.78;85.93;83.45;96.76;102.69;104.85;101.47;90.48;92.41;87.1;89.74;92.56;98.42;89.89;88.71;;19.7;1020;0;19.68;
14.10.21 11:53:22;21369.27;96.76;94.95;98.73;96.76;95.55;97.51;99.03;96.91;83.6;85.93;86.07;83.45;96.76;102.69;105.16;101.47;90.48;92.71;87.1;89.74;92.56;98.73;90.04;88.71;;19.7;1020;0;19.64;
14.10.21 12:23:28;21399.37;96.91;94.95;99.03;96.76;95.55;97.51;99.33;97.21;83.74;85.93;86.22;83.45;96.91;102.85;105.01;101.47;90.63;92.71;87.24;90.04;92.71;98.73;90.04;88.86;;19.7;1020;0;19.69;
14.10.21 12:53:34;21429.47;96.61;94.8;98.73;96.46;95.4;97.36;99.03;96.91;83.45;85.63;86.07;83.31;96.76;102.69;105.01;101.16;90.48;92.41;86.95;89.6;92.56;98.73;89.74;88.71;;19.7;1020;0;19.66;
14.10.21 13:23:38;21459.53;96.76;94.95;98.88;96.61;95.55;97.51;99.18;97.06;83.74;85.93;86.07;83.6;96.76;102.69;105.01;101.47;90.48;92.56;87.24;89.89;92.71;98.57;90.04;88.86;;19.7;1020;0;19.69;
14.10.21 13:53:43;21489.62;96.76;94.95;98.88;96.61;95.55;97.36;99.18;96.91;83.45;85.93;85.93;83.45;96.76;102.85;105.01;101.32;90.63;92.56;86.95;89.74;92.41;98.57;90.04;88.71;;19.7;1020;0;19.66;
14.10.21 14:23:49;21519.72;96.76;95.1;98.88;96.76;95.71;97.51;99.33;96.91;83.74;85.93;86.07;83.6;96.91;102.85;105.01;101.47;90.48;92.71;87.24;89.89;92.71;98.88;90.04;88.86;;19.7;1020;0;19.68;
14.10.21 14:53:54;21549.8;96.61;94.95;98.88;96.76;95.4;97.36;99.18;97.06;83.6;85.93;86.07;83.45;96.76;102.85;105.01;101.32;90.63;92.56;87.1;89.74;92.86;98.57;90.04;88.71;;19.7;1020;0;19.66;
14.10.21 15:23:58;21579.87;96.76;95.1;98.88;96.91;95.55;97.67;99.33;97.06;83.6;85.93;86.22;83.6;96.91;102.85;105.16;101.62;90.63;92.71;87.39;90.04;92.86;98.88;90.19;89.01;;19.7;1020;0;19.69;
14.10.21 15:54:03;21609.95;96.91;95.1;98.88;96.76;95.71;97.51;99.33;97.21;83.74;85.93;86.36;83.6;96.91;103;105.32;101.62;90.48;92.71;87.24;90.04;92.86;98.88;90.19;88.86;;19.7;1020;0;19.66;
14.10.21 16:24:08;21640.03;96.76;95.1;99.03;96.76;95.55;97.51;99.18;97.06;83.45;85.93;85.93;83.6;96.91;102.69;105.16;101.47;90.63;92.86;87.24;89.74;92.56;98.73;90.04;88.86;;19.7;1020;0;19.69;
14.10.21 16:54:13;21670.12;96.76;95.1;98.88;96.61;95.55;97.51;99.18;97.06;83.6;86.07;85.93;83.45;96.91;102.69;105.01;101.47;90.63;92.71;87.24;89.74;92.71;98.73;89.89;88.71;;19.7;1020;0;19.64;
14.10.21 17:24:19;21700.22;96.91;95.1;98.88;96.76;95.55;97.51;99.18;97.06;83.74;86.07;86.07;83.45;96.76;102.85;105.16;101.62;90.63;92.86;87.24;89.89;92.86;98.88;90.19;88.86;;19.7;1020;0;19.71;
14.10.21 17:54:24;21730.3;96.76;94.95;98.73;96.76;95.55;97.36;99.18;97.06;83.45;86.07;86.07;83.6;96.91;102.85;105.01;101.47;90.78;92.71;87.1;89.89;92.71;98.73;90.19;88.86;;19.7;1020;0;19.66;
14.10.21 18:24:30;21760.4;96.76;94.95;98.88;96.76;95.55;97.51;99.18;97.06;83.6;85.93;86.07;83.45;96.76;102.85;105.01;101.47;90.63;92.71;87.24;89.74;92.86;98.73;90.04;88.86;;19.7;1020;0;19.69;
14.10.21 18:54:34;21790.47;96.91;94.95;98.88;96.91;95.55;97.51;99.18;97.21;83.74;86.07;86.22;83.45;96.91;102.85;105.16;101.62;90.78;92.86;87.24;90.04;93.01;98.88;90.19;89.01;;19.7;1020;0;19.66;
14.10.21 19:24:39;21820.55;96.76;94.95;99.03;96.76;95.55;97.51;99.33;96.91;83.6;85.93;86.07;83.31;96.76;102.85;105.16;101.47;90.63;92.71;87.1;89.89;92.86;98.57;89.89;88.71;;19.7;1020;0;19.68;
14.10.21 19:54:44;21850.63;96.91;95.1;98.88;96.76;95.55;97.51;99.03;97.06;83.74;86.07;86.07;83.45;97.06;103;105.16;101.47;90.78;92.86;87.24;90.04;92.71;98.88;90.19;88.86;;19.7;1020;0;19.68;
14.10.21 20:24:49;21880.72;96.76;94.95;98.88;96.76;95.25;97.21;99.18;97.06;83.6;85.93;86.07;83.45;96.76;102.69;105.01;101.47;90.63;92.71;87.1;89.89;92.56;98.73;90.04;88.86;;19.7;1020;0;19.68;
14.10.21 20:54:54;21910.8;96.91;95.1;98.88;96.91;95.55;97.51;99.18;97.06;83.74;85.93;86.22;83.45;96.91;102.85;105.16;101.47;90.63;92.71;87.24;89.89;92.86;98.73;90.04;88.86;;19.7;1020;0;19.69;
14.10.21 21:25:00;21940.9;96.91;95.1;99.03;96.91;95.55;97.51;99.33;97.21;83.74;86.07;86.07;83.45;96.76;102.85;105.16;101.47;90.63;92.71;87.24;89.89;92.71;98.73;90.19;88.86;;19.7;1020;0;19.68;
14.10.21 21:55:04;21970.97;96.76;95.1;99.03;96.91;95.4;97.67;99.18;96.91;83.74;86.07;86.22;83.45;96.91;102.85;105.01;101.47;90.78;92.86;87.24;90.04;92.86;98.73;90.19;88.86;;19.7;1020;0;19.69;
14.10.21 22:25:09;22001.05;96.61;94.95;98.88;96.61;95.4;97.36;99.18;96.91;83.6;85.93;86.07;83.45;96.76;102.85;105.01;101.47;90.63;92.56;87.24;89.89;92.71;98.42;89.89;88.71;;19.7;1020;0;19.68;
14.10.21 22:55:15;22031.15;96.76;95.1;98.88;96.61;95.4;97.21;99.03;96.91;83.45;85.93;85.93;83.31;96.76;102.69;104.85;101.32;90.63;92.56;87.1;89.74;92.71;98.57;89.89;88.86;;19.7;1020;0;19.64;
14.10.21 23:25:20;22061.23;96.76;95.1;99.03;96.61;95.4;97.36;99.03;96.91;83.6;86.07;86.07;83.31;96.91;102.69;105.01;101.32;90.63;92.71;87.1;89.74;92.71;98.57;90.04;88.86;;19.7;1020;0;19.68;
